Gender,Class,Event,Round,Rank,Athlete,Team,Mark,DQRule,Points,Wind,Leg1,Leg2,Leg3,Leg4
Boys,Class 3,High Jump,Finals,1,Derrick Bernard,Campion College,1.80m,,9.0,,,,,
Boys,Class 3,High Jump,Finals,2,Blaine Byam,Kingston College,1.75m,,7.0,,,,,
Boys,Class 3,High Jump,Finals,3,Christopher Seaton,Kingston College,1.75m,,6.0,,,,,
Boys,Class 3,High Jump,Finals,4,Xavier Codling,Calabar High,1.70m,,5.0,,,,,
Boys,Class 3,High Jump,Finals,5,Khalel Dillion,Wolmer's Boys School,1.70m,,4.0,,,,,
Boys,Class 3,High Jump,Finals,6,Michael Curriah,Jamaica College,1.70m,,3.0,,,,,
Boys,Class 3,High Jump,Finals,7,Adrian Rumble,Jamaica College,1.70m,,2.0,,,,,
Boys,Class 3,High Jump,Finals,8,Shemar Martin,Cornwall College,1.65m,,1.0,,,,,
Boys,Class 3,High Jump,Finals,9,Royan Walters,Petersfield High,1.65m,,0.0,,,,,
Boys,Class 3,High Jump,Finals,10,Roh-dayne Edwards,Ardenne High,1.60m,,0.0,,,,,
Boys,Class 3,High Jump,Finals,10,Pavell Lawrence,Calabar High,1.60m,,0.0,,,,,
Boys,Class 3,High Jump,Finals,10,Ovane Williams,St. Mary High,1.60m,,0.0,,,,,
Boys,Class 3,High Jump,Finals,--,Andre Byrd,St. Jago High,NH,,0.0,,,,,
Boys,Class 3,High Jump,Finals,--,Dejone Raymond,Steths,NH,,0.0,,,,,
Girls,Class 2,Long Jump,Finals,1,Ackelia Smith,Edwin Allen High,5.94m,,9.0,-0.4,,,,
Girls,Class 2,Long Jump,Finals,2,Samantha Jibbison,Holmwood Technical High,5.73m,,7.0,-1.2,,,,
Girls,Class 2,Long Jump,Finals,3,Shade Parr,Hydel High,5.70m,,6.0,-0.8,,,,
Girls,Class 2,Long Jump,Finals,4,Nia Robinson,Rusea's High,5.69m,,5.0,-0.7,,,,
Girls,Class 2,Long Jump,Finals,5,Ashalee Brown,Immaculate Conception High,5.57m,,4.0,-1.6,,,,
Girls,Class 2,Long Jump,Finals,6,Lotavia Brown,Edwin Allen High,5.56m,,3.0,-1.8,,,,
Girls,Class 2,Long Jump,Finals,7,Natasha Dudley,Vere Technical High,5.44m,,2.0,-0.4,,,,
Girls,Class 2,Long Jump,Finals,8,Amoya Simpson,St. Catherine High,5.42m,,1.0,-0.8,,,,
Girls,Class 2,Long Jump,Finals,9,Rhianna Phipps,Hydel High,5.35m,,0.0,,,,,
Girls,Class 2,Long Jump,Finals,10,Reshma Anderson,Holy Childhood High,5.34m,,0.0,,,,,
Girls,Class 2,Long Jump,Finals,11,Crystal Morrison,St. Jago High,5.32m,,0.0,,,,,
Girls,Class 2,Long Jump,Finals,12,Aaliyah Lindsay,Alpha,5.28m,,0.0,,,,,
Girls,Class 2,Long Jump,Finals,13,Michela Wilson,The Queens School,5.19m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,1,Brandon Mclaren,Rusea's High,53.77mR,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,2,Donovan Thames,Kingston College,50.95m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,3,Delroy Millwood,Morant Bay High,50.01m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,4,Chevoy Riddle,St. James High,45.26m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,5,Stevin Brown,Muschett High,45.04m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,6,Jahvari Richards,Buff Bay High,44.50m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,7,Nicholas Stanisclaus,Edwin Allen High,42.88m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,8,Wikenson Fenelon,Jamaica College,42.65m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,9,Ricardo Smith,Calabar High,38.70m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,10,Orlando Chambers,Merlene Ottey High,35.77m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,11,Devar Clayton,Petersfield High,34.65m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,12,David Edmondson,Wolmer's Boys School,33.51m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,13,Cecil Coley,Aberdeen,32.98m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,14,Timmarley Simpson,Mona High,32.64m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,15,Shamar Morrison,Excelsior High,32.53m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,16,Peter Duffus,Tacius Golding High,26.49m,,0.0,,,,,
Boys,Open,Javelin Throw Decathlon,Finals,17,Winston Harrison,Steths,21.24m,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,1,Alana Reid,Hydel High,24.74Q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,2,Asanneya Tomlin,St. Jago High,25.43Q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,3,Mickaila Haisley,Immaculate Conception High,25.66,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,4,Jhenelle Dryden,Edwin Allen High,25.81,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,5,Monique Proudlove,Holmwood Technical High,26.38,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,6,Sashauna Smith,Vere Technical High,26.42,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,7,Justine Royal,St. Andrew,26.47,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,8,Jovanne Guthrie,Grange Hill High,27.05,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,1,Mickayla Gardener,Wolmer's Girls School,25.25Q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,2,Carleta Bernard,Mount Alvernia High,25.25Q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,3,Shanise Ellis,Manchester High,25.42q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,4,Mikela Coombs,Excelsior High,25.49q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,5,Kelly Richards,St. Catherine High,26.25,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,6,Nashira Marsh,Tacky High,26.72,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,7,Treshelle Simpson,St. Jago High,28.57,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,--,Anne-lie Waite,Spaldings High,DNF,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,1,Damoya Compass,Wolmer's Girls School,25.67Q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,2,Aaliyah Foster,Mount Alvernia High,25.79Q,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,3,Rasheika Byfield,Lacovia High,25.81,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,4,Onica Wint,Titchfield High,26.25,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,5,Shinelle Thomas,Manchester High,26.35,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,6,Crystal Chambers,Rusea's High,26.51,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,7,Samoi Russell,Immaculate Conception High,26.51,,0.0,,,,,
Girls,Class 4,200 Meter Dash,Semi-Finals,--,Kerrica Hill,Hydel High,DNF,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,1,Brianna Lyston,St. Jago High,23.86Q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,2,Gabrielle Matthew,Hydel High,24.49Q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,3,Glacian Loutin,St. Mary High,25.00,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,4,Chanel Honeywell,Immaculate Conception High,25.07,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,5,Donnell Hartley,The Queens School,25.14,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,6,Raven Reid,Excelsior High,25.32,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,7,Chantel Williams,Alpha,26.00,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,8,Chawka Bowers,Camperdown High,26.23,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,1,Tina Clayton,Edwin Allen High,23.84Q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,2,Sashell Reid,St. Jago High,24.52Q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,3,Shenequa Vassell,Mount Alvernia High,24.55q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,4,Shevanae Thomas,Manchester High,24.89,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,5,Shackelia Green,Steths,24.94,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,6,Dejanea Oakley,Clarendon College,25.05,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,7,Iana-michovani Gr,Wolmer's Girls School,25.64,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,1,Shenese Walker,Hydel High,24.10Q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,2,Salieci Myles,Edwin Allen High,24.10Q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,3,Asheika Smith,Manchester High,24.58q,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,4,Rickiann Russell,Holmwood Technical High,24.87,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,5,Shantae Morgan,Rusea's High,25.23,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,6,Marissa Simpson,Clarendon College,25.34,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,7,Tukey Francis,York Castle High,25.39,,0.0,,,,,
Girls,Class 3,200 Meter Dash,Semi-Finals,8,Amoya Jameison,Mannings High,25.90,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,1,Adrian Kerr,Kingston College,22.62Q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,2,Tariq Dacres,Jamaica College,22.95Q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,3,Rehabiah Shaw,Camperdown High,23.25,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,4,Richard Nelson,Clarendon College,23.43,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,5,Eathan Henry,Petersfield High,23.48,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,6,Deshaun Gordon,Charlemont High,24.03,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,7,Jhordane Morgan,Lacovia High,24.04,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,8,Oshane Blackwood,Steths,24.26,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,1,Jalan Bennett,Camperdown High,22.76Q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,2,Lavoughn Douglas,Calabar High,22.78Q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,3,Rashawn Campbell,Cornwall College,23.23q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,4,Quewayne Brown,Petersfield High,23.45,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,5,Rajaun Watson,Manchester High,23.53,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,6,Shavor Segree,St. James High,24.22,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,7,Alex Hart,William Knibb,24.28,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,--,Domonic Atkinstall,Wolmer's Boys School,FS,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,1,Bouwahjgie Nkrumie,Kingston College,22.33Q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,2,Roshane Mcleod,Steths,22.68Q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,3,Elado Coltas,Calabar High,22.74q,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,4,Jehlani Gordon,Wolmer's Boys School,23.25,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,5,Jaquan Linton,Jamaica College,23.62,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,6,Quacey Wright,Steer Town Academy,23.77,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,7,Javone Anderson,Ardenne High,23.92,,0.0,,,,,
Boys,Class 3,200 Meter Dash,Semi-Finals,8,Ishmael Miller,Cornwall College,24.10,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,1,Kevona Davis,Edwin Allen High,22.92Q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,2,Kimberly Baker,Holmwood Technical High,24.29Q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,3,Joanne Reid,St. Jago High,24.55,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,4,Leyone Smith,Spot Valley High,25.14,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,5,Toni-ann Lindsay,Bridgeport High,25.24,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,6,Nackera Allen,Manchester High,25.48,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,7,Tori-ann Smith,Vere Technical High,25.54,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,1,Bridgette Campbel,St. Jago High,24.15Q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,2,Kavia Francis,Manchester High,24.24Q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,3,Kishawna Wallace,Holmwood Technical High,24.25q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,4,Krystal Sloley,Campion College,24.32q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,5,Janielle Josephs,St. Andrew,24.83,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,6,Shakeira Bowra,St. Catherine High,25.02,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,7,Merrica Butler,Mavis Bank High,25.53,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,8,Tahira Morris,Montego Bay High,25.99,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,1,Selisa Palmer,Edwin Allen High,24.16Q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,2,Julien Alfred,St. Catherine High,24.29Q,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,3,Gizel Clayton,Hydel High,24.52,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,4,Nickisha Pryce,Vere Technical High,24.62,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,5,Jada Mcbean,Wolmer's Girls School,24.89,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,6,Atena Rayson,Herbert Morrison,25.56,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,7,Laila Pyne,Bridgeport High,25.60,,0.0,,,,,
Girls,Class 2,200 Meter Dash,Semi-Finals,8,Lashawn Haye,Rusea's High,25.81,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,1,Zidane Brown,Glenmuir High,21.37Q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,2,Andre Bent,William Knibb,21.38Q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,3,Daniel Chambers,St. Jago High,21.67q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,4,Rohan Watson,York Castle High,21.79,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,5,Antonio Phillips,Calabar High,22.00,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,6,Bradley Spencer,Wolmer's Boys School,22.41,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,7,Dimeetri Irving,Rhodes Hall High,22.54,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,8,Deondre Mcintosh,Jamaica College,22.55,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,1,Javari Thomas,St. Jago High,21.28Q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,2,Rajay Morris,Clarendon College,21.40Q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,3,Raheim Scott,Rusea's High,21.46q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,4,Justin Emmanuel,Papine High,22.25,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,5,Sharvis Simmonds,Excelsior High,22.56,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,6,Tyrone Barnes,Steths,25.21,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,--,Ackeem Blake,Merlene Ottey High,FS,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,--,Terrique Stennett,Kingston College,FS,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,1,Sachin Dennis,Steths,20.99Q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,2,Antonio Watson,Petersfield High,21.51Q,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,3,Evaldo Whitehorne,Calabar High,21.70,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,4,Kalonji Grant,St. George's,21.93,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,5,Brian Roach,Lacovia High,22.23,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,6,Sanjay Solmon,St. James High,22.79,,0.0,,,,,
Boys,Class 2,200 Meter Dash,Semi-Finals,7,Justin Mcdonald,Jamaica College,23.13,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,1,Ockera Myrie,Petersfield High,23.53Q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,2,Fredricka Mckenzie,Edwin Allen High,23.89Q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,3,Yanique Dayle,Hydel High,23.90Q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,4,Daszay Freeman,The Queens School,23.97q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,5,Kadeja Campbell,Holmwood Technical High,24.26q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,6,Tirecia Walcott,Vere Technical High,24.37,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,7,T-Anna Dawkins,St. Jago High,25.26,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,8,Dominique Forbes,Holy Childhood High,25.61,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,1,Kasheika Cameron,Edwin Allen High,23.65Q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,2,Michae Harriott,Holmwood Technical High,23.68Q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,3,Amoi Brown,Vere Technical High,24.39Q,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,4,Sharikae Campbell,Hydel High,24.42,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,5,Shantelle Riley,Immaculate Conception High,24.83,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,6,Latoya Graham,Oberlin High,25.57,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,--,Hisheeno Stewart,Petersfield High,FS,,0.0,,,,,
Girls,Class 1,200 Meter Dash,Semi-Finals,--,Tatyana Mckenzie,The Queens School,DNF,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,1,Anthony Carpenter,Calabar High,20.57Q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,2,Danelson Mahautiere,Campion College,21.30Q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,3,Kevon Stone,Petersfield High,21.31q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,4,Krisano Christie,St. Catherine High,21.57,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,5,Altiga Mills,Dinthill,21.75,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,6,Odane Mcpherson,Greater Portmore,22.12,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,7,Tevin Gayle,Belair High,22.16,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,1,Christopher Taylor,Calabar High,20.52Q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,2,Ryiem Robertson,Jamaica College,20.95Q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,3,Jordane Jackson,Kingston College,21.38,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,4,Lijae Holness,Muschett High,21.54,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,5,Chad Jones,Papine High,21.69,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,6,Davian Clarke,Rusea's High,22.10,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,7,Kishane Thompson,Garvey Maceo High,22.69,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,--,Trevonne Gardner,Excelsior High,FS,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,1,Xavier Nairne,Wolmer's Boys School,21.06Q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,2,Kimani Gardner,Excelsior High,21.10Q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,3,Ramone Lindo,Vere Technical High,21.26q,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,4,Colby Jennings,Jamaica College,21.37,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,5,Travis Williams,Gaynstead High,22.24,,0.0,,,,,
Boys,Class 1,200 Meter Dash,Semi-Finals,6,Radcliffe Burrell,Rhodes Hall High,22.28,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,1,Orlando Chambers,Merlene Ottey High,4:53.13,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,2,Peter Duffus,Tacius Golding High,5:00.32,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,3,Cecil Coley,Aberdeen,5:02.15,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,4,Chevoy Riddle,St. James High,5:41.27,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,5,Timmarley Simpson,Mona High,5:51.56,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,6,Winston Harrison,Steths,6:30.73,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,1,Jahvari Richards,Buff Bay High,4:48.27,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,2,Stevin Brown,Muschett High,4:52.36,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,3,David Edmondson,Wolmer's Boys School,5:11.09,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,4,Ricardo Smith,Calabar High,5:16.93,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,5,Delroy Millwood,Morant Bay High,5:22.23,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,6,Donovan Thames,Kingston College,5:22.27,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,7,Devar Clayton,Petersfield High,5:22.37,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,8,Brandon Mclaren,Rusea's High,5:31.28,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,9,Nicholas Stanisclaus,Edwin Allen High,5:37.32,,0.0,,,,,
Boys,Open,1500 Meter Run Decathlon,,10,Wikenson Fenelon,Jamaica College,5:37.61,,0.0,,,,,
Boys,Open,Decathlon,Finals,1,Donovan Thames,Kingston College,6778,,12.0,,,,,
Boys,Open,Decathlon,Finals,2,Wikenson Fenelon,Jamaica College,6511,,10.0,,,,,
Boys,Open,Decathlon,Finals,3,Brandon Mclaren,Rusea's High,6120,,8.0,,,,,
Boys,Open,Decathlon,Finals,4,Jahvari Richards,Buff Bay High,6098,,6.0,,,,,
Boys,Open,Decathlon,Finals,5,Ricardo Smith,Calabar High,6022,,5.0,,,,,
Boys,Open,Decathlon,Finals,6,Devar Clayton,Petersfield High,5914,,4.0,,,,,
Boys,Open,Decathlon,Finals,7,Stevin Brown,Muschett High,5479,,3.0,,,,,
Boys,Open,Decathlon,Finals,8,Nicholas Stanisclaus,Edwin Allen High,5415,,2.0,,,,,
Boys,Open,Decathlon,Finals,9,Delroy Millwood,Morant Bay High,5268,,0.0,,,,,
Boys,Open,Decathlon,Finals,10,David Edmondson,Wolmer's Boys School,5137,,0.0,,,,,
Boys,Open,Decathlon,Finals,11,Orlando Chambers,Merlene Ottey High,4664,,0.0,,,,,
Boys,Open,Decathlon,Finals,12,Chevoy Riddle,St. James High,4428,,0.0,,,,,
Boys,Open,Decathlon,Finals,13,Winston Harrison,Steths,3802,,0.0,,,,,
Boys,Open,Decathlon,Finals,14,Cecil Coley,Aberdeen,3626,,0.0,,,,,
Boys,Open,Decathlon,Finals,15,Timmarley Simpson,Mona High,3589,,0.0,,,,,
Boys,Open,Decathlon,Finals,16,Peter Duffus,Tacius Golding High,2677,,0.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,1,Aneisha Ingram,Edwin Allen High,7:07.02,,9.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,2,Samantha Pryce,Holmwood Technical High,7:09.35,,7.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,3,Jeima Davis,Edwin Allen High,7:17.89,,6.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,4,Megan Thompson,Holmwood Technical High,7:20.82,,5.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,5,Shanique Masters,Hydel High,7:31.25,,4.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,6,Jameaka Mannings,St. Jago High,7:43.91,,3.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,7,Emily Coley,Hydel High,7:48.28,,2.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,8,Rushell Johnson,St. Jago High,7:58.18,,1.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,9,Yashema Clarke,Rusea's High,8:12.96,,0.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,10,Cilene Wisdom,Vere Technical High,8:36.36,,0.0,,,,,
Girls,Open,2000 Meter Steeplechase,Finals,11,Aaliyah Gordon,The Queens School,8:42.35,,0.0,,,,,
Boys,Open,2000 Meter Steeplechase,Finals,1,Rodgers Aryamanya,Kingston College,5:49.46R,,9.0,,,,,
Boys,Open,2000 Meter Steeplechase,Finals,2,Rivaldo Marshall,Calabar High,5:57.46,,7.0,,,,,
